symbol,company_name,yahoo_ticker,industry,sector,trailing_pe,forward_pe,peg_ratio,price_to_book,debt_to_equity,return_on_equity,return_on_assets,profit_margins,market_cap,promoter_holding_proxy_pct,industry_median_pe,company_news_sentiment,ceo_commentary_sentiment,pe_assessment,score,reason_summary,return_potential_flag
ASIANPAINT,Asian Paints Limited,ASIANPAINT.NS,Specialty Chemicals,Basic Materials,60.611584,47.56078,,11.8826475,17.609,,,0.11098,2327562944512.0,53.163000000000004,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
EICHERMOT,Eicher Motors Limited,EICHERMOT.NS,Auto Manufacturers,Consumer Cyclical,40.649967,33.779705,,9.855872,2.018,,,0.23883,2177094647808.0,51.166,30.863886,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
HINDALCO,Hindalco Industries Limited,HINDALCO.NS,Aluminum,Basic Materials,12.952659,11.51771,,1.5402342,57.571,,,0.06143,2092108611584.0,36.765,23.479619999999997,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Manageable debt; Moderate insider/promoter proxy,Watchlist
DIVISLAB,Divi's Laboratories Limited,DIVISLAB.NS,Drug Manufacturers - Specialty & Generic,Healthcare,67.56525,53.788498,,10.828777,0.584,,,0.24035,1670062800896.0,52.071999999999996,27.370273500000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BPCL,Bharat Petroleum Corporation Limited,BPCL.NS,Oil & Gas Refining & Marketing,Energy,6.361583,7.74544,,1.6662269,56.386,,,0.054959998,1589194653696.0,57.892999999999994,12.456693,,,undervalued_vs_industry,5,PE favorable; Manageable debt; High insider/promoter proxy,Watchlist
DLF,DLF Limited,DLF.NS,Real Estate - Development,Real Estate,35.215443,29.406898,,3.6204743,4.133,,,0.46577,1558280142848.0,74.143,27.3584965,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BRITANNIA,Britannia Industries Limited,BRITANNIA.NS,Packaged Foods,Consumer Defensive,60.97281,50.23734,,39.345924,58.424,,,0.12841,1468935307264.0,50.547003999999994,30.943987,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CUMMINSIND,Cummins India Limited,CUMMINSIND.NS,Specialty Industrial Machinery,Industrials,58.47931,47.61038,,16.621431,0.308,,,0.19322,1312237027328.0,51.273,41.679718,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AMBUJACEM,Ambuja Cements Limited,AMBUJACEM.NS,Building Materials,Basic Materials,34.247494,29.476107,,2.2500648,1.829,,,0.0937,1265573560320.0,69.848,32.78429,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GODREJCP,Godrej Consumer Products Limited,GODREJCP.NS,Household & Personal Products,Consumer Defensive,67.55743,47.5219,,10.142307,33.818,,,0.119969994,1233930682368.0,64.057,49.009617,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GROWW,Billionbrains Garage Ventures Limited,GROWW.NS,Capital Markets,Financial Services,61.289856,36.81401,,13.720496,4.986,,,0.42168,1044325662720.0,48.354,19.719402,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BOSCHLTD,Bosch Limited,BOSCHLTD.NS,Auto Parts,Consumer Cyclical,37.73575,38.95372,,7.409574,0.778,,,0.14369,1038916845568.0,70.675004,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GVT&D,GE Vernova T&D India Limited,GVT&D.NS,Specialty Industrial Machinery,Industrials,87.72782,66.79291,,44.76425,1.46,,,0.18665001,934211354624.0,51.742,41.679718,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
FORTIS,Fortis Healthcare Limited,FORTIS.NS,Medical Care Facilities,Healthcare,72.46263,48.28185,,7.381227,32.958,,,0.1094,695316447232.0,35.187000000000005,66.533319,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
ALKEM,Alkem Laboratories Limited,ALKEM.NS,Drug Manufacturers - Specialty & Generic,Healthcare,27.173311,28.213232,,4.8303986,17.056,,,0.16636999,644694474752.0,62.907999999999994,27.370273500000003,,,fair_vs_industry,5,PE acceptable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ABBOTINDIA,Abbott India Limited,ABBOTINDIA.NS,Drug Manufacturers - Specialty & Generic,Healthcare,36.630215,32.18395,,13.931303,4.549,,,0.22333999,558750367744.0,75.56,27.370273500000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
HINDCOPPER,Hindustan Copper Limited,HINDCOPPER.NS,Copper,Basic Materials,83.31625,27.358173,,18.557592,4.776,,,0.2493,550497353728.0,66.142,21.262041,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BDL,Bharat Dynamics Limited,BDL.NS,Aerospace & Defense,Industrials,82.622955,44.150944,,11.38894,0.029,,,0.15512,480343490560.0,74.926,61.2582225,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
DALBHARAT,Dalmia Bharat Limited,DALBHARAT.NS,Building Materials,Basic Materials,32.78429,28.06089,,2.1948195,39.764,,,0.08096,388598628352.0,52.966,32.78429,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GODFRYPHLP,Godfrey Phillips India Limited,GODFRYPHLP.NS,Tobacco,Consumer Defensive,29.851213,22.192686,,6.6584234,3.005,,,0.20785,388051435520.0,73.536,21.9378615,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ANTHEM,Anthem Biosciences Limited,ANTHEM.NS,Biotechnology,Healthcare,79.383,55.648315,,13.904125,3.997,,,0.24203,383032688640.0,88.019997,24.047493,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
FLUOROCHEM,Gujarat Fluorochemicals Limited,FLUOROCHEM.NS,Specialty Chemicals,Basic Materials,57.468544,39.966785,,4.9358754,22.475,,,0.13520001,376313151488.0,66.517997,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AJANTPHARM,Ajanta Pharma Limited,AJANTPHARM.NS,Drug Manufacturers - Specialty & Generic,Healthcare,36.23074,29.571426,,8.508999,5.698,,,0.19504999,367414804480.0,66.385,27.370273500000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ENDURANCE,Endurance Technologies Limited,ENDURANCE.NS,Auto Parts,Consumer Cyclical,37.734577,28.853664,,5.5402856,19.638,,,0.06831,346762051584.0,75.00099999999999,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
FORCEMOT,FORCE MOTORS LTD,FORCEMOT.NS,Auto Manufacturers,Consumer Cyclical,23.584906,,,9.19731,,,,0.15433,322489024512.0,63.269,30.863886,,,undervalued_vs_industry,5,PE favorable; Healthy margins; High insider/promoter proxy,Watchlist
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,CHOLAHLDNG.NS,Credit Services,Financial Services,13.350768,11.010457,,2.314154,635.38,,,0.11615,316748660736.0,47.466,20.951680500000002,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Healthy margins; High leverage; High insider/promoter proxy,Watchlist
GODIGIT,Go Digit General Insurance Limited,GODIGIT.NS,Insurance - Property & Casualty,Financial Services,60.244564,43.515125,,6.538923,7.443,,,0.051620003,307371671552.0,74.627,60.244564,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GLAND,Gland Pharma Limited,GLAND.NS,Drug Manufacturers - Specialty & Generic,Healthcare,35.462334,25.29622,,3.138319,3.161,,,0.13859001,300136759296.0,51.839,27.370273500000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
APOLLOTYRE,Apollo Tyres Limited,APOLLOTYRE.NS,Auto Parts,Consumer Cyclical,31.14569,13.878792,,1.8586625,29.09,,,0.0336,288383074304.0,49.624002,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
EXIDEIND,Exide Industries Limited,EXIDEIND.NS,Auto Parts,Consumer Cyclical,34.614197,21.335192,,1.9449102,11.151,,,0.04693,286061461504.0,50.319,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GUJGASLTD,Gujarat Gas Limited,GUJGASLTD.NS,Utilities - Regulated Gas,Utilities,23.987568,20.445135,,3.1943326,1.739,,,0.07541,278901260288.0,74.996,20.0474035,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GILLETTE,Gillette India Limited,GILLETTE.NS,Household & Personal Products,Consumer Defensive,51.54743,,,23.6711,0.004,,,0.20177999,275165872128.0,77.946997,49.009617,,,fair_vs_industry,5,PE acceptable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
EMCURE,Emcure Pharmaceuticals Limited,EMCURE.NS,Drug Manufacturers - Specialty & Generic,Healthcare,31.347286,23.688734,,5.744408,33.972,,,0.098290004,272586358784.0,81.746,27.370273500000003,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ABSLAMC,Aditya Birla Sun Life AMC Limited,ABSLAMC.NS,Asset Management,Financial Services,26.10637,22.552826,,7.4340744,1.929,,,0.47669998,265460154368.0,44.893003,25.716920000000002,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
AEGISLOG,Aegis Logistics Limited,AEGISLOG.NS,Oil & Gas Refining & Marketing,Energy,31.646118,27.634354,,4.0924845,28.45,,,0.103369996,243260538880.0,66.633004,12.456693,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AEGISVOPAK,Aegis Vopak Terminals Limited,AEGISVOPAK.NS,Oil & Gas Equipment & Services,Energy,169.98387,41.061066,,4.892985,42.268,,,0.28858998,233542451200.0,87.346,34.604427,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ANGELONE,Angel One Limited,ANGELONE.NS,Capital Markets,Financial Services,30.4873,18.595234,,3.8891783,76.349,,,0.17482,226927460352.0,50.946000000000005,19.719402,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BAYERCROP,Bayer Cropscience Limited,BAYERCROP.NS,Agricultural Inputs,Basic Materials,32.154343,28.443815,,6.9058194,3.266,,,0.11928,215849844736.0,71.71399600000001,16.505262,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AFFLE,Affle 3i Limited,AFFLE.NS,Advertising Agencies,Communication Services,47.619354,35.655823,,6.4012055,1.18,,,0.16945,209006444544.0,60.104,25.082718500000002,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ANANTRAJ,Anant Raj Limited,ANANTRAJ.NS,Real Estate - Development,Real Estate,36.098686,23.924135,,4.2809663,12.727,,,0.21916,197572722688.0,64.761,27.3584965,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GRINDWELL,Grindwell Norton Limited,GRINDWELL.NS,Building Products & Equipment,Industrials,47.61959,40.16974,,8.117895,3.481,,,0.13231,185168134144.0,58.324003000000005,38.7133405,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ERIS,Eris Lifesciences Limited,ERIS.NS,Drug Manufacturers - Specialty & Generic,Healthcare,42.548336,26.586468,,5.9178014,68.185,,,0.14062001,182857564160.0,68.05499999999999,27.370273500000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,CHAMBLFERT.NS,Agricultural Inputs,Basic Materials,9.514238,9.566316,,1.8507355,1.022,,,0.09358,182056402944.0,62.46300299999999,16.505262,,,undervalued_vs_industry,5,PE favorable; Manageable debt; High insider/promoter proxy,Watchlist
CHOICEIN,Choice International Limited,CHOICEIN.NS,Capital Markets,Financial Services,74.62929,53.576183,,13.509772,35.606,,,0.22271,179573063680.0,68.357,19.719402,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GPIL,Godawari Power And Ispat limited,GPIL.NS,Steel,Basic Materials,22.370213,12.225582,,3.08267,3.643,,,0.14163,170502356992.0,63.50900000000001,18.283176,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
FSL,Firstsource Solutions Limited,FSL.NS,Information Technology Services,Technology,27.258968,18.055353,,3.8454847,54.258,,,0.068959996,168063991808.0,55.376000000000005,23.156301499999998,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
CGCL,Capri Global Capital Limited,CGCL.NS,Credit Services,Financial Services,18.544481,12.629197,,2.497546,251.55,,,0.34675997,166471892992.0,67.04299999999999,20.951680500000002,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Healthy margins; High leverage; High insider/promoter proxy,Watchlist
BELRISE,Belrise Industries Limited,BELRISE.NS,Auto Parts,Consumer Cyclical,34.110073,23.364857,,3.0007548,28.531,,,0.05164,162696609792.0,66.457003,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ARE&M,Amara Raja Energy & Mobility Limited,ARE&M.NS,Electrical Equipment & Parts,Industrials,21.095097,15.790142,,2.0250216,4.005,,,0.0557,156732702720.0,33.295,24.875765,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Manageable debt; Moderate insider/promoter proxy,Watchlist
EMMVEE,Emmvee Photovoltaic Power Limited,EMMVEE.NS,Solar,Technology,16.25463,11.834832,,13.060946,214.9,,,0.20451,145849401344.0,80.031997,16.25463,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; High insider/promoter proxy,Watchlist
GRANULES,Granules India Limited,GRANULES.NS,Drug Manufacturers - Specialty & Generic,Healthcare,26.671862,19.964533,,3.6513855,45.369,,,0.10712,145382834176.0,40.153998,27.370273500000003,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
AGARWALEYE,Dr. Agarwal's Health Care Limited,AGARWALEYE.NS,Medical Instruments & Supplies,Healthcare,112.317375,78.68944,,7.2941713,48.682,,,0.06379,141264470016.0,75.525004,112.317375,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ACMESOLAR,Acme Solar Holdings Limited,ACMESOLAR.NS,Utilities - Renewable,Utilities,28.915106,22.486408,,2.932366,271.784,,,0.24611,140349128704.0,83.532,56.118218,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Healthy margins; High leverage; High insider/promoter proxy,Watchlist
FINEORG,Fine Organic Industries Limited,FINEORG.NS,Specialty Chemicals,Basic Materials,34.603294,31.71171,,5.533406,0.661,,,0.16900998,137062350848.0,74.998003,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GRAPHITE,Graphite India Limited,GRAPHITE.NS,Electrical Equipment & Parts,Industrials,40.975677,15.648971,,2.3121977,4.572,,,0.121800005,135059357696.0,65.96,24.875765,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CCL,CCL Products (India) Limited,CCL.NS,Packaged Foods,Consumer Defensive,35.33594,26.31972,,6.3460445,77.989,,,0.092089996,132398850048.0,49.308,30.943987,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
CHENNPETRO,Chennai Petroleum Corporation Limited,CHENNPETRO.NS,Oil & Gas Refining & Marketing,Energy,6.1160717,,,1.4907433,21.902,,,0.033570003,131711459328.0,67.794997,12.456693,,,undervalued_vs_industry,5,PE favorable; Manageable debt; High insider/promoter proxy,Watchlist
FIVESTAR,Five-Star Business Finance Limited,FIVESTAR.NS,Credit Services,Financial Services,11.681722,10.210866,,1.9016521,123.056,,,0.49447,129564876800.0,27.322999999999997,20.951680500000002,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Healthy margins; Moderate insider/promoter proxy,Watchlist
AETHER,Aether Industries Limited,AETHER.NS,Specialty Chemicals,Basic Materials,59.531734,42.904083,,5.50209,9.242,,,0.19695999,128250445824.0,76.606005,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
HAPPYFORGE,Happy Forgings Limited,HAPPYFORGE.NS,Metal Fabrication,Industrials,44.44261,37.32687,,6.4832587,9.832,,,0.19382,127106875392.0,78.50200000000001,21.357180999999997,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CONCORDBIO,Concord Biotech Limited,CONCORDBIO.NS,Biotechnology,Healthcare,36.9042,26.775398,,6.3346725,0.088,,,0.2697,114858139648.0,74.65,24.047493,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
AZAD,Azad Engineering Limited,AZAD.NS,Specialty Industrial Machinery,Industrials,90.10477,63.910976,,7.5399327,21.146,,,0.21493,111087058944.0,55.842996,41.679718,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
BLACKBUCK,BLACKBUCK LIMITED,BLACKBUCK.NS,Software - Application,Technology,28.738653,46.355846,,8.354282,3.633,,,0.63718,109167001600.0,32.237,37.596775,,,undervalued_vs_industry,5,PE favorable; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
CEMPRO,Cemindia Projects Limited,CEMPRO.NS,Engineering & Construction,Industrials,21.689857,15.670634,,4.9706717,47.864,,,0.04952,101758369792.0,70.769,19.837837,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
EUREKAFORB,Eureka Forbes Limited,EUREKAFORB.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,62.14372,39.57185,,2.2166648,2.009,,,0.06107,99561209856.0,65.12599999999999,58.81542,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GRWRHITECH,Garware Hi-Tech Films Limited,GRWRHITECH.NS,Specialty Chemicals,Basic Materials,31.644646,23.000551,,3.8841155,0.734,,,0.14861,97439834112.0,62.604000000000006,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
APOLLO,Apollo Micro Systems Limited,APOLLO.NS,Aerospace & Defense,Industrials,91.7126,64.708336,,7.2190022,33.483,,,0.115550004,87608582144.0,56.22200000000001,61.2582225,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
ASKAUTOLTD,ASK Automotive Limited,ASKAUTOLTD.NS,Auto Parts,Consumer Cyclical,30.299444,24.201788,,7.3968925,52.765,,,0.073060006,85776744448.0,74.95,31.902037999999997,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
ASTRAMICRO,Astra Microwave Products Limited,ASTRAMICRO.NS,Communication Equipment,Technology,53.469997,38.51652,,7.342346,23.894,,,0.14825,85441011712.0,31.631002000000002,55.25397,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; Manageable debt; Moderate insider/promoter proxy,Watchlist
ESABINDIA,Esab India Limited,ESABINDIA.NS,Tools & Accessories,Industrials,40.161053,,,20.264704,0.876,,,0.14227,84573659136.0,74.217004,36.4794905,,,fair_vs_industry,5,PE acceptable; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CAMPUS,Campus Activewear Limited,CAMPUS.NS,Footwear & Accessories,Consumer Cyclical,57.527115,44.715572,,10.16092,48.005,,,0.08177,81043324928.0,72.128,50.284684999999996,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
CLEAN,Clean Science and Technology Limited,CLEAN.NS,Specialty Chemicals,Basic Materials,30.768064,0.28457722,,5.034196,0.142,,,0.25281,75701608448.0,54.886,24.245389000000003,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
DBL,Dilip Buildcon Limited,DBL.NS,Engineering & Construction,Industrials,4.690576,25.475834,,0.9621105,170.648,,,0.14429,72767168512.0,76.07000000000001,19.837837,,,undervalued_vs_industry,5,PE favorable; Healthy margins; High insider/promoter proxy,Watchlist
ACI,Archean Chemical Industries Limited,ACI.NS,Chemicals,Basic Materials,47.160908,21.53077,,3.624896,14.782,,,0.13011,69112004608.0,53.43399599999999,23.193705,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,GNFC.NS,Chemicals,Basic Materials,10.940372,7.4046903,,0.7888508,0.15,,,0.08185001,68209868800.0,43.359002000000004,23.193705,,,undervalued_vs_industry,5,PE favorable; Forward PE improving; Manageable debt; Moderate insider/promoter proxy,Watchlist
GAEL,Gujarat Ambuja Exports Limited,GAEL.NS,Packaged Foods,Consumer Defensive,33.586758,15.818279,,2.178536,9.321,,,0.03633,67475042304.0,70.302004,30.943987,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GALAXYSURF,Galaxy Surfactants Limited,GALAXYSURF.NS,Specialty Chemicals,Basic Materials,23.980312,20.366558,,2.6582582,10.558,,,0.0553,67371118592.0,72.649,24.245389000000003,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Manageable debt; High insider/promoter proxy,Watchlist
GARFIBRES,Garware Technical Fibres Limited,GARFIBRES.NS,Textile Manufacturing,Consumer Cyclical,30.771751,25.25528,,5.0333953,10.153,,,0.13835,65307004928.0,58.13100300000001,16.26372,,,overvalued_vs_industry,5,Forward PE improving; Healthy margins; Manageable debt; High insider/promoter proxy,Watchlist
CSBBANK,CSB Bank Limited,CSBBANK.NS,Banks - Regional,Financial Services,10.729022,7.5616465,,1.4207242,,,,0.23852,65169207296.0,54.35,10.729022,,,fair_vs_industry,5,PE acceptable; Forward PE improving; Healthy margins; High insider/promoter proxy,Watchlist
